Ano,Mês,Vereador,Especificação,Credor,CNPJ,Valor Total,Saldo
2024,12,ANA PAULA,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2480.0,13764.75
2024,12,ANA PAULA,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,13764.75
2024,12,ANA PAULA,Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,98.77,13665.98
2024,12,ANA PAULA,Despesas com Serviço Gráfico,GRÁFICA PRINTCOLOR,02.824.298/0001-80,6767.88,6898.1
2024,12,ANA PAULA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,6817.0,81.1
2024,12,BRUNO MESQUITA,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7844.0,19337.01
2024,12,BRUNO MESQUITA,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,13917.01
2024,12,BRUNO MESQUITA,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2710.0,11207.01
2024,12,BRUNO MESQUITA,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,11207.01
2024,12,BRUNO MESQUITA,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,5503.04,5703.97
2024,12,BRUNO MESQUITA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5670.0,33.97
2024,12,CARLOS MESQUITA,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.06,19301.12
2024,12,CARLOS MESQUITA,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.63,13873.49
2024,12,CARLOS MESQUITA,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.81,11159.68
2024,12,CARLOS MESQUITA,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,378.0,10781.68
2024,12,CARLOS MESQUITA,Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,72.18,10709.5
2024,12,CARLOS MESQUITA,Despesas com Telefonia Móvel,TIM S.A,02.421.421/0001-11,50.32,10659.18
2024,12,CARLOS MESQUITA,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,4859.07,5800.11
2024,12,CARLOS MESQUITA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5670.0,130.11
2024,12,CLAÚDIA GOMES,Vale Combustível,PRIME LTDA,05.340.639/0001-30,5192.0,35126.55
2024,12,CLAÚDIA GOMES,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,4720.0,30406.55
2024,12,CLAÚDIA GOMES,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2360.0,28046.55
2024,12,CLAÚDIA GOMES,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,270.0,27776.55
2024,12,CLAÚDIA GOMES,Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,106.94,27669.61
2024,12,CLAÚDIA GOMES,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,7000.0,20669.61
2024,12,CONSUL DO POVO ( ERIVALDO XAVIER),Vale Combustível,PRIME LTDA,05.340.639/0001-30,5192.0,22912.49
2024,12,CONSUL DO POVO ( ERIVALDO XAVIER),Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,4720.0,18192.49
2024,12,CONSUL DO POVO ( ERIVALDO XAVIER),Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,300.0,17892.49
2024,12,CONSUL DO POVO ( ERIVALDO XAVIER),Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,270.0,17622.49
2024,12,CONSUL DO POVO ( ERIVALDO XAVIER),Despesas com Serviço Gráfico,GRÁFICA ESTRELA,07.097.989/0001-42,6728.81,10893.68
2024,12,CONSUL DO POVO ( ERIVALDO XAVIER),Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,9440.0,1453.68
2024,12,DANILO LOPES,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.06,22290.43
2024,12,DANILO LOPES,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,16870.43
2024,12,DANILO LOPES,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2710.0,14160.43
2024,12,DANILO LOPES,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,594.0,13566.43
2024,12,DANILO LOPES,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,7229.28,6337.15
2024,12,DANILO LOPES,Despesas com Consultoria Jurídica,E.A. ADVOCACIA,50.744.970/0001-70,5452.75,884.4
2024,12,DANILO LOPES,Despesas com Serviço Gráfico,GRÁFICA SOLUÇÃO,19.386.760/0001-07,503.47,380.93
2024,12,DIDI MANGUEIRA ( SUPLENTE ),Vale Combustível,PRIME LTDA,05.340.639/0001-30,7800.0,19341.88
2024,12,DIDI MANGUEIRA ( SUPLENTE ),Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5400.0,13941.88
2024,12,DIDI MANGUEIRA ( SUPLENTE ),Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.0,11228.88
2024,12,DIDI MANGUEIRA ( SUPLENTE ),Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,517.5,10711.38
2024,12,DIDI MANGUEIRA ( SUPLENTE ),Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,304.24,10407.14
2024,12,DIDI MANGUEIRA ( SUPLENTE ),Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5050.0,5357.14
2024,12,DIDI MANGUEIRA ( SUPLENTE ),Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5350.0,7.14
2024,12,DR VICENTE,Vale Combustível,PRIME LTDA,05.340.639/0001-30,6700.0,20443.96
2024,12,DR VICENTE,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,4550.0,15893.96
2024,12,DR VICENTE,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2200.0,13693.96
2024,12,DR VICENTE,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,900.0,12793.96
2024,12,DR VICENTE,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,7238.28,5555.68
2024,12,DR VICENTE,Despesas com Serviço Gráfico,GRÁFICA PRINTCOLOR,02.824.298/0001-80,5549.34,6.34
2024,12,EMANUEL ACRIZIO,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7792.0,19433.92
2024,12,EMANUEL ACRIZIO,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,14013.92
2024,12,EMANUEL ACRIZIO,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2710.0,11303.92
2024,12,EMANUEL ACRIZIO,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,540.0,10763.92
2024,12,EMANUEL ACRIZIO,Despesas com Serviço Gráfico,GRÁFICA  PRINTCOLOR,02.824.298/0001-80,5620.13,5143.79
2024,12,EMANUEL ACRIZIO,Despesas com locação de veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5040.0,103.79
2024,12,ESTRELA BARROS,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7692.0,20321.4
2024,12,ESTRELA BARROS,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,4720.0,15601.4
2024,12,ESTRELA BARROS,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2300.0,13301.4
2024,12,ESTRELA BARROS,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,360.0,12941.4
2024,12,ESTRELA BARROS,Despesas com Telefonia Móvel,TIM S.A,02.421421/0001-11,25.16,12916.24
2024,12,ESTRELA BARROS,Despesas com  Telefonia Móvel,CLARO S.A,40.432.544/0001-47,42.17,12874.07
2024,12,ESTRELA BARROS,Despesas com Serviço Gráfico,GRÁFICA ESTRELA,07.097.989/0001-42,6671.7,6202.37
2024,12,ESTRELA BARROS,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,6110.0,92.37
2024,12,EUDES BRINGEL,Vale Combustível,PRIME LTDA,05.340.639/0001-30,6300.0,20844.27
2024,12,EUDES BRINGEL,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5320.0,15524.27
2024,12,EUDES BRINGEL,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2360.0,13164.27
2024,12,EUDES BRINGEL,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,720.0,12444.27
2024,12,EUDES BRINGEL,Despesas com serviços gráficos,GRÁFICA ESTRELA,07.097.989/0001-42,6483.23,5961.04
2024,12,EUDES BRINGEL,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,06.621.791/0001-53,5900.0,61.04
2024,12,FÁBIO RUBENS,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7844.0,19508.05
2024,12,FÁBIO RUBENS,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,14088.05
2024,12,FÁBIO RUBENS,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2710.0,11378.05
2024,12,FÁBIO RUBENS,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,11378.05
2024,12,FÁBIO RUBENS,Despesas com Telefonia Móvel,CLARO S.A,40.432.544/0001/47,64.01,11314.04
2024,12,FÁBIO RUBENS,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,5385.96,5928.08
2024,12,FÁBIO RUBENS,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5900.0,28.08
2024,12,GABRIEL AGUIAR,Vale Combustível,PRIME LTDA,05.340.639/0001-30,6200.0,22543.58
2024,12,GABRIEL AGUIAR,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5100.0,17443.58
2024,12,GABRIEL AGUIAR,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,1800.0,15643.58
2024,12,GABRIEL AGUIAR,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,1935.0,13708.58
2024,12,GABRIEL AGUIAR,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,06.621.791/0001-53,5670.0,8038.58
2024,12,GABRIEL AGUIAR,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,06.621.791/0001-53,1300.0,6738.58
2024,12,GABRIEL AGUIAR,Despesas com Hospedagem,R MORAES       AGENCIA DE TURISMO,06.955.770/0001-74,6541.85,196.73
2024,12,GARDEL ROLIM,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7500.0,19644.93
2024,12,GARDEL ROLIM,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5300.0,14344.93
2024,12,GARDEL ROLIM,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,600.0,13744.93
2024,12,GARDEL ROLIM,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,225.0,13519.93
2024,12,GARDEL ROLIM,Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,113.96,13405.97
2024,12,GARDEL ROLIM,Despesas com Serviço Gráfico,GRÁFICA  PRINTCOLOR,02.824.298/0001-80,2540.77,10865.2
2024,12,GARDEL ROLIM,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,06.621.791/0001-53,6510.0,4355.2
2024,12,GARDEL ROLIM,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,06.621.791/0001-53,4345.0,10.2
2024,12,GERMANO HEMAN,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.0,21924.47
2024,12,GERMANO HEMAN,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.0,16497.47
2024,12,GERMANO HEMAN,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.81,13783.66
2024,12,GERMANO HEMAN,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,13783.66
2024,12,GERMANO HEMAN,Despesas com Telefonia Móvel,CLARO S.A,40.432.544/0001/47,87.39,13696.27
2024,12,GERMANO HEMAN,Despesas com Telefonia Móvel,TIM S.A,02.421.421/0001-11,894.37,12801.9
2024,12,GERMANO HEMAN,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,10850.0,1951.9
2024,12,GERMANO HEMAN,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,1931.92,19.98
2024,12,INSPETOR ALBERTO,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.0,20328.37
2024,12,INSPETOR ALBERTO,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.0,14901.37
2024,12,INSPETOR ALBERTO,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.0,12188.37
2024,12,INSPETOR ALBERTO,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,12188.37
2024,12,INSPETOR ALBERTO,Desp.com Comunicação e Divulg. de Mandato,PRM Comunic.Gestão Emp. ltda,37.842.306/0001-03,6500.0,5688.37
2024,12,INSPETOR ALBERTO,Despesas com Serviço Gráfico,GRÁFICA INFORGRAF,35.432.845/0001-30,4683.44,1004.93
2024,12,INSPETOR ALBERTO,Despesas com Serviço Gráfico,GRÁFICA INFORGRAF,35.432.845/0001-30,993.75,11.18
2024,12,IRAGUASSÚ FILHO ( SUPLENTE ),Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.0,19277.5
2024,12,IRAGUASSÚ FILHO ( SUPLENTE ),Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5426.8,13850.7
2024,12,IRAGUASSÚ FILHO ( SUPLENTE ),Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.8,11136.9
2024,12,IRAGUASSÚ FILHO ( SUPLENTE ),Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,639.0,10497.9
2024,12,IRAGUASSÚ FILHO ( SUPLENTE ),Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001-62,36.72,10461.18
2024,12,IRAGUASSÚ FILHO ( SUPLENTE ),Despesas com Telefonia Móvel,TIM S.A,02.421.421/0001-11,44.03,10417.15
2024,12,IRAGUASSÚ FILHO ( SUPLENTE ),Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5100.0,5317.15
2024,12,IRAGUASSÚ FILHO ( SUPLENTE ),Despesas com Serviço Gráfico,GRÁFICA  PRINTCOLOR,02.824.298/0001-80,5314.12,3.03
2024,12,JORGE PINHEIRO,Vale Combustível,PRIME LTDA,05.340.639/0001-30,5100.0,42156.98
2024,12,JORGE PINHEIRO,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.0,36729.98
2024,12,JORGE PINHEIRO,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.0,34016.98
2024,12,JORGE PINHEIRO,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,297.0,33719.98
2024,12,JORGE PINHEIRO,Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,151.94,33568.04
2024,12,JORGE PINHEIRO,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,06.621.791/0001-53,800.0,32768.04
2024,12,JOSÉ FREIRE,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.06,19289.64
2024,12,JOSÉ FREIRE,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5200.0,14089.64
2024,12,JOSÉ FREIRE,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2000.0,12089.64
2024,12,JOSÉ FREIRE,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,12089.64
2024,12,JOSÉ FREIRE,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,5678.67,6410.97
2024,12,JOSÉ FREIRE,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,6408.0,2.97
2024,12,JULIERME SENA,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7100.0,20714.39
2024,12,JULIERME SENA,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5400.0,15314.39
2024,12,JULIERME SENA,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2700.0,12614.39
2024,12,JULIERME SENA,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,1350.0,11264.39
2024,12,JULIERME SENA,Despesas com Comunicação e Divulgação de Mandato,PRM COMUNIC. GESTÃO EMPRES. LTDA,37.842.306/0001-03,5200.0,6064.39
2024,12,JULIERME SENA,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5050.0,1014.39
2024,12,JÚLIO BRIZZI,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.0,19303.51
2024,12,JÚLIO BRIZZI,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.63,13875.88
2024,12,JÚLIO BRIZZI,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,1026.07,12849.81
2024,12,JÚLIO BRIZZI,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,1080.0,11769.81
2024,12,JÚLIO BRIZZI,Despesas com  Telefonia Móvel,CLARO S.A,40.432.544/0001/47,105.36,11664.45
2024,12,JÚLIO BRIZZI,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,6596.31,5068.14
2024,12,JÚLIO BRIZZI,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,06.621.791/0001-53,5000.0,68.14
2024,12,KÁTIA RODRIGUES,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7044.0,20728.79
2024,12,KÁTIA RODRIGUES,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5400.0,15328.79
2024,12,KÁTIA RODRIGUES,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2360.0,12968.79
2024,12,KÁTIA RODRIGUES,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,12968.79
2024,12,KÁTIA RODRIGUES,Despesas com Serviço Gráfico,GRÁFICA SOLUÇÃO,19.386.760/0001-07,5964.09,7004.7
2024,12,KÁTIA RODRIGUES,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,6047.14,957.56
2024,12,KÁTIA RODRIGUES,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,873.86,83.7
2024,12,LÉO COUTO,Vale Combustível,PRIME LTDA,05.340.639/0001-30,5100.0,23107.89
2024,12,LÉO COUTO,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,3000.0,20107.89
2024,12,LÉO COUTO,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2360.0,17747.89
2024,12,LÉO COUTO,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,17747.89
2024,12,LÉO COUTO,Despesas com Consultoria Jurídica,E.A. ADVOCACIA,50.744.970/0001-70,6703.25,11044.64
2024,12,LÉO COUTO,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,9440.0,1604.64
2024,12,LUCIANO GIRÃO,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7844.0,20313.3
2024,12,LUCIANO GIRÃO,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,14893.3
2024,12,LUCIANO GIRÃO,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.0,12180.3
2024,12,LUCIANO GIRÃO,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,594.0,11586.3
2024,12,LUCIANO GIRÃO,Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,37.99,11548.31
2024,12,LUCIANO GIRÃO,Despesas com  Telefonia Móvel,CLARO S.A,40.432.544/0001/47,57.02,11491.29
2024,12,LUCIANO GIRÃO,Despesas com Serviço Gráfico,GRÁFICA SOLUÇÃO,19.386.760/0001-07,1198.46,10292.83
2024,12,LUCIANO GIRÃO,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,06.621.791/0001-53,7238.28,3054.55
2024,12,LUCIANO GIRÃO,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,06.621.791/0001-53,2761.72,292.83
2024,12,LÚCIO BRUNO,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.0,20859.13
2024,12,LÚCIO BRUNO,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.63,15431.5
2024,12,LÚCIO BRUNO,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.81,12717.69
2024,12,LÚCIO BRUNO,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,12717.69
2024,12,LÚCIO BRUNO,Despesas com Telefonia Móvel,TIM S.A,02.421421/0001-11,769.3,11948.39
2024,12,LÚCIO BRUNO,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,9440.0,2508.39
2024,12,LÚCIO BRUNO,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,2341.72,166.67
2024,12,MARCELO LEMOS,Vale Combustível,PRIME LTDA,05.340.639/0001-30,6712.19,20884.4
2024,12,MARCELO LEMOS,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.63,15456.77
2024,12,MARCELO LEMOS,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.81,12742.96
2024,12,MARCELO LEMOS,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,12742.96
2024,12,MARCELO LEMOS,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-96,6737.66,6005.3
2024,12,MARCELO LEMOS,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5523.0,482.3
2024,12,MÁRCIO MARTINS,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.06,20459.34
2024,12,MÁRCIO MARTINS,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.63,15031.71
2024,12,MÁRCIO MARTINS,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.81,12317.9
2024,12,MÁRCIO MARTINS,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,207.0,12110.9
2024,12,MÁRCIO MARTINS,Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,75.97,12034.93
2024,12,MÁRCIO MARTINS,Despesas com  Telefonia Móvel,CLARO S.A,40.432.544/0001/47,134.89,11900.04
2024,12,MÁRCIO MARTINS,Despesas com serviço Gráfico,SOLUÇÃO,19.386.760/0001-07,6772.89,5127.15
2024,12,MÁRCIO MARTINS,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5127.0,0.15
2024,12,MICHEL LINS,Vale Combustível,PRIME LTDA,05.340.639/0001-30,0.0,27444.6
2024,12,MICHEL LINS,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,4720.0,22724.6
2024,12,MICHEL LINS,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2360.0,20364.6
2024,12,MICHEL LINS,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,360.0,20004.6
2024,12,MICHEL LINS,Despesas com Comunicação e Divulgação de Mandato,MARKETING ON SOFTWARE E PUB. LTDA,45.565.661/0001-00,6662.5,13342.1
2024,12,MICHEL LINS,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,6737.66,6604.44
2024,12,MICHEL LINS,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,6190.0,414.44
2024,12,PAULO MARTINS,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7850.0,19355.55
2024,12,PAULO MARTINS,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5420.0,13935.55
2024,12,PAULO MARTINS,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.0,11222.55
2024,12,PAULO MARTINS,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,1836.0,9386.55
2024,12,PAULO MARTINS,Despesas com Telefonia Móvel,TELEFÔNICA BRASIL S.A,02.558.157/0001/62,151.94,9234.61
2024,12,PAULO MARTINS,Despesas com  Telefonia Móvel,CLARO S.A,40.432.544/0001/47,894.4,8340.21
2024,12,PAULO MARTINS,Despesas com Serviço de Cartas,CORREIOS E TELÉGRAFOS,34.028.316/0010-02,3197.7,5142.51
2024,12,PAULO MARTINS,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,5050.0,92.51
2024,12,PEDRO MATOS,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7800.0,19372.95
2024,12,PEDRO MATOS,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5400.0,13972.95
2024,12,PEDRO MATOS,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2700.0,11272.95
2024,12,PEDRO MATOS,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,0.0,11272.95
2024,12,PEDRO MATOS,Despesas com  Telefonia Móvel,CLARO S.A,40.432.544/0001/47,68.35,11204.6
2024,12,PEDRO MATOS,Despesas com Comunicação e Divulgação de Mandato,R e K PRODUCÕES E ASSESORIA LTDA,16.880.815/0001-42,6662.5,4542.1
2024,12,PEDRO MATOS,Despesas com Consultoria Jurídica,CARVALHO E SANTOS ADV,34.636.322/0001-43,4490.5,51.6
2024,12,PPCELL,Vale Combustível,PRIME LTDA,05.340.639/0001-30,7870.0,19300.83
2024,12,PPCELL,Vale Alimentação,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,5427.0,13873.83
2024,12,PPCELL,Vale Restaurante,PLUXEE BENEFÍCIOS BRASIL,69.034.668/0001-56,2713.0,11160.83
2024,12,PPCELL,Passcard´s Eletrônicos,SINDIÔNIBUS,07.341.423/0001-14,198.0,10962.83
2024,12,PPCELL,Despesas com Serviço Gráfico,GRÁFICA RDS,02.265.186/0001-36,4449.27,6513.56
2024,12,PPCELL,Despesas com Locação de Veículo,CASABLANCA RENT A CAR,03.977.401/0001-94,6510.0,3.56
